Plant Code,Plant Name,State,County,solar_mw,Latitude,Longitude,onset_cat,surge_exposed,surge_descr,depth_source
67488,TAI Huntsville Solar Hybrid,AL,Madison,32.4,34.829551,-86.630351,,False,no-surge/NoData,NOAA_CFEM_composite
65219,"Caden Energix Endless Caverns, LLC",VA,Rockingham,31.4,38.613601,-78.677069,,False,no-surge/NoData,NOAA_CFEM_composite
59876,Marine Corps Logistics Base Solar,GA,Dougherty,31.0,31.560729,-84.093261,,False,no-surge/NoData,NOAA_CFEM_composite
59894,Pawpaw Solar Plant,GA,Taylor,30.5,32.572875,-84.256778,,False,no-surge/NoData,NOAA_CFEM_composite
58710,Barilla Solar,TX,Pecos,30.2,30.96,-103.35,,False,no-surge/NoData,NOAA_CFEM_composite
59689,Gulf Coast Solar Center I,FL,Okaloosa,30.0,30.515448,-86.518407,,False,no-surge/NoData,NOAA_CFEM_composite
59862,Fort Benning Solar Facility,AL,Russell,30.0,32.30404,-84.98993,,False,no-surge/NoData,NOAA_CFEM_composite
59863,Fort Gordon Solar Facility,GA,Richmond,30.0,33.386625,-82.140117,,False,no-surge/NoData,NOAA_CFEM_composite
59864,Kings Bay Solar Facility,GA,Camden,30.0,30.827627,-81.556238,,False,no-surge/NoData,NOAA_CFEM_composite
60789,Bluebell Solar,TX,Sterling,30.0,31.87,-100.828,,False,no-surge/NoData,NOAA_CFEM_composite
58628,Simon Solar Farm LLC,GA,Walton,30.0,33.678056,-83.675833,,False,no-surge/NoData,NOAA_CFEM_composite
62932,Oberon IB,TX,Ector,30.0,31.692358,-102.69743,,False,no-surge/NoData,NOAA_CFEM_composite
59865,Fort Stewart Solar Facility,GA,Liberty,30.0,31.90474,-81.595373,,False,no-surge/NoData,NOAA_CFEM_composite
57699,Webberville Solar Project,TX,Travis,30.0,30.238492,-97.508812,,False,no-surge/NoData,NOAA_CFEM_composite
56929,DeSoto Next Generation Solar Energy,FL,DeSoto,25.0,27.3232,-81.8019,,False,no-surge/NoData,NOAA_CFEM_composite
66129,Dover Solar and Battery Storage,FL,Hillsborough,25.0,27.955865,-82.201381,,False,no-surge/NoData,NOAA_CFEM_composite
64211,Baxley,GA,Appling,25.0,31.877717,-82.333892,,False,no-surge/NoData,NOAA_CFEM_composite
62669,Gaston Solar Power Plant,NC,Gaston,25.0,35.3224,-81.1343,,False,no-surge/NoData,NOAA_CFEM_composite
64158,Mechanicsville Solar,VA,Hanover,25.0,37.665975,-77.207725,,False,no-surge/NoData,NOAA_CFEM_composite
66880,Hayhurst Texas Solar,TX,Culberson,24.8,31.815992,-104.085297,,False,no-surge/NoData,NOAA_CFEM_composite
63789,East Nash PV2,NC,Nash,23.4,35.955653,-78.093622,,False,no-surge/NoData,NOAA_CFEM_composite
59117,DD Fayetteville Solar NC LLC,NC,Bladen,23.1,34.834444,-78.843611,,False,no-surge/NoData,NOAA_CFEM_composite
66921,English Creek Solar,FL,Hillsborough,23.0,27.945756,-82.067228,,False,no-surge/NoData,NOAA_CFEM_composite
62820,"Stony Knoll Solar, LLC",NC,Surry,22.6,36.288,-80.656,,False,no-surge/NoData,NOAA_CFEM_composite
62821,"Speedway Solar NC, LLC",NC,Cabarrus,22.6,35.218,-80.536,,False,no-surge/NoData,NOAA_CFEM_composite
59891,Butler Solar Farm 20,GA,Taylor,22.0,32.575542,-84.316547,,False,no-surge/NoData,NOAA_CFEM_composite
62594,Ruff Solar LLC,NC,Rutherford,22.0,35.32062,-81.7634,,False,no-surge/NoData,NOAA_CFEM_composite
57994,Apple Data Center PV,NC,Catawba,21.0,35.588135,-81.25198,,False,no-surge/NoData,NOAA_CFEM_composite
60001,Vaughn Creek PV1,NC,Hertford,20.0,36.451012,-77.120595,,False,no-surge/NoData,NOAA_CFEM_composite
60319,Whitehouse Solar Farm,VA,Louisa,20.0,38.023,-77.972,,False,no-surge/NoData,NOAA_CFEM_composite
59951,Five Forks Solar,NC,Warren,20.0,36.515544,-78.033704,,False,no-surge/NoData,NOAA_CFEM_composite
60582,CoTAL Solar Farm,FL,Leon,20.0,30.37926,-84.353938,,False,no-surge/NoData,NOAA_CFEM_composite
59874,Richland Solar Center,GA,Twiggs,20.0,32.638034,-83.378924,,False,no-surge/NoData,NOAA_CFEM_composite
60637,Cork Oak Solar,NC,Halifax,20.0,36.371,-77.571,,False,no-surge/NoData,NOAA_CFEM_composite
59685,Remington Solar Facility,VA,Fauquier,20.0,38.548333,-77.776389,,False,no-surge/NoData,NOAA_CFEM_composite
59530,Pasquotank,NC,Pasquotank,20.0,36.264722,-76.306111,,False,no-surge/NoData,NOAA_CFEM_composite
59535,SR Hazlehurst,GA,Jeff Davis,20.0,31.810278,-82.575,,False,no-surge/NoData,NOAA_CFEM_composite
60916,"Sussex Drive, LLC",VA,Sussex,20.0,36.940529,-77.41776,,False,no-surge/NoData,NOAA_CFEM_composite
59527,Kelford (Duke),NC,Bertie,20.0,36.148056,-77.211944,,False,no-surge/NoData,NOAA_CFEM_composite
59518,Grandy PV 1,NC,Currituck,20.0,36.233611,-75.880833,,False,no-surge/NoData,NOAA_CFEM_composite
59513,Meadows PV 1,NC,Martin,20.0,35.836944,-77.126944,,False,no-surge/NoData,NOAA_CFEM_composite
59449,Decatur County Solar Project,GA,Decatur,20.0,30.965,-84.626111,,False,no-surge/NoData,NOAA_CFEM_composite
59153,Watson Seed Farm PV1,NC,Nash,20.0,36.129722,-77.721389,,False,no-surge/NoData,NOAA_CFEM_composite
58943,Halifax (NC),NC,Halifax,20.0,36.441944,-77.711389,,False,no-surge/NoData,NOAA_CFEM_composite
58844,"Dogwood Solar, LLC",NC,Halifax,20.0,36.125,-77.409167,,False,no-surge/NoData,NOAA_CFEM_composite
58701,Apple Data Center - PV2,NC,Catawba,20.0,35.738889,-81.207778,,False,no-surge/NoData,NOAA_CFEM_composite
58649,Montgomery Solar LLC,NC,Montgomery,20.0,35.344444,-79.768333,,False,no-surge/NoData,NOAA_CFEM_composite
58623,Holstein Plant,NC,Scotland,20.0,34.774167,-79.340833,,False,no-surge/NoData,NOAA_CFEM_composite
60915,Correctional Solar LLC,VA,New Kent,20.0,37.471464,-76.844612,,False,no-surge/NoData,NOAA_CFEM_composite
61490,Estill Solar,SC,Hampton,20.0,32.763843,-81.242151,,False,no-surge/NoData,NOAA_CFEM_composite
60968,Scott-II Solar LLC,VA,Powhatan,20.0,37.526244,-77.944637,,False,no-surge/NoData,NOAA_CFEM_composite
63814,SR Odom,GA,Colquitt,20.0,31.06987,-83.596183,,False,no-surge/NoData,NOAA_CFEM_composite
65221,Watlington Solar,VA,Halifax,20.0,36.681547,-78.885955,,False,no-surge/NoData,NOAA_CFEM_composite
65220,Pleasant Hill Solar,VA,Suffolk City,20.0,36.692197,-76.578558,,False,no-surge/NoData,NOAA_CFEM_composite
65022,Briel Solar Farm,VA,Henrico,20.0,37.52364,-77.26358,,False,no-surge/NoData,NOAA_CFEM_composite
64817,"Energix Leatherwood, LLC",VA,Henry,20.0,36.687071,-79.709472,,False,no-surge/NoData,NOAA_CFEM_composite
64307,New Orleans Solar Station,LA,Orleans,20.0,30.015,-89.92,,False,no-surge/NoData,NOAA_CFEM_composite
64135,Grassfield Solar,VA,Chesapeake City,20.0,36.65,-76.35,,False,no-surge/NoData,NOAA_CFEM_composite
64093,Montross Solar,VA,Westmoreland,20.0,38.077,-76.786,,False,no-surge/NoData,NOAA_CFEM_composite
64086,Norge Solar Farm,VA,James City,20.0,37.365615,-76.775123,,False,no-surge/NoData,NOAA_CFEM_composite
64015,"Energix Buckingham, LLC",VA,Buckingham,20.0,37.5064,-78.381,,False,no-surge/NoData,NOAA_CFEM_composite
64012,"Energix Nokesville, LLC",VA,Prince William,20.0,38.672,-77.593,,False,no-surge/NoData,NOAA_CFEM_composite
63787,Pleasant Hill PV1,NC,Northampton,20.0,36.53115,-77.550375,,False,no-surge/NoData,NOAA_CFEM_composite
61375,Hecate Energy Cherrydale LLC,VA,Northampton,20.0,37.37,-75.917171,,False,no-surge/NoData,NOAA_CFEM_composite
63777,Pinson Solar Farm,SC,Spartanburg,20.0,34.72,-82.06,,False,no-surge/NoData,NOAA_CFEM_composite
62436,SR Arlington I,GA,Early,20.0,31.402919,-84.836814,,False,no-surge/NoData,NOAA_CFEM_composite
62011,Richmond Spider Solar,VA,Spotsylvania,20.0,38.247123,-77.786223,,False,no-surge/NoData,NOAA_CFEM_composite
61973,Blackville Solar II,SC,Barnwell,20.0,33.344319,-81.261774,,False,no-surge/NoData,NOAA_CFEM_composite
61778,North 301 Solar,NC,Halifax,20.0,36.213,-77.624,,False,no-surge/NoData,NOAA_CFEM_composite
61498,Hampton Solar 2,SC,Hampton,20.0,32.881,-81.136,,False,no-surge/NoData,NOAA_CFEM_composite
66999,Solidago Solar,VA,Isle of Wight,20.0,36.89,-76.71,,False,no-surge/NoData,NOAA_CFEM_composite
65314,Caden Energix Wytheville LLC,VA,Wythe,20.0,36.964279,-81.049858,,False,no-surge/NoData,NOAA_CFEM_composite
61489,Cameron Solar,SC,Calhoun,20.0,33.574,-80.707,,False,no-surge/NoData,NOAA_CFEM_composite
61406,Essex Solar Center,VA,Essex,20.0,37.834094,-76.799967,,False,no-surge/NoData,NOAA_CFEM_composite
68775,Winterberry Solar,VA,Gloucester,20.0,37.36,-76.53,,False,no-surge/NoData,NOAA_CFEM_composite
